critic,country,org,movie_name,movie_director,movie_year,d1,d2,d1_url,direc_birthyear,birth_place,d_countries
Calum Marsh,Canada,Freelance film critic,Millennium Mambo ,Hou Hsiao-hsien,2001.0,Hou Hsiao-hsien,,/title/tt4092526/,,,
Calum Marsh,Canada,Freelance film critic,Margaret ,Kenneth Lonergan,2011.0,Kenneth Lonergan,,/name/nm0518836/,1962.0,"New York City, New York, USA", USA
Calum Marsh,Canada,Freelance film critic,Crank ,Mark Neveldine and Brian Taylor,2006.0,Mark Neveldine, Brian Taylor,/name/nm0004410/,1973.0,"Watertown, New York, USA", USA
Calum Marsh,Canada,Freelance film critic,The Forest for the Trees ,Maren Ade,2003.0,Maren Ade,,/name/nm0011752/,1976.0,"Karlsruhe, Baden-Württemberg, Germany", Germany
Calum Marsh,Canada,Freelance film critic,Miami Vice ,Michael Mann,2006.0,Michael Mann,,/name/nm0000520/,1943.0,"Chicago, Illinois, USA", USA
Calum Marsh,Canada,Freelance film critic,Woman on the Beach ,Hong Sang-soo,2006.0,Hong Sang-soo,,/name/nm0393254/,1960.0,"Seoul, Korea", Korea
Calum Marsh,Canada,Freelance film critic,The Son ,Jean-Pierre and Luc Dardenne,2002.0,Jean-Pierre, Luc Dardenne,/name/nm0077450/,,,
Lee Marshall,Italy,Screen International,Yi Yi: A One and a Two ,Edward Yang,2000.0,Edward Yang,,/name/nm0945981/,1947.0,"Shanghai, China", China
Lee Marshall,Italy,Screen International,The White Ribbon ,Michael Haneke,2009.0,Michael Haneke,,/name/nm0359734/,1942.0,"Munich, Bavaria, Germany", Germany
Lee Marshall,Italy,Screen International,Fish Tank ,Andrea Arnold,2009.0,Andrea Arnold,,/name/nm0036349/,1961.0,"Dartford, Kent, England, UK", UK
Lee Marshall,Italy,Screen International,Spirited Away ,Hayao Miyazaki,2001.0,Hayao Miyazaki,,/name/nm0594503/,1941.0,"Tokyo, Japan", Japan
Lee Marshall,Italy,Screen International,Timbuktu ,Abderrahmane Sissako,2014.0,Abderrahmane Sissako,,/name/nm0803066/,1961.0,"Kiffa, Mauritania", Mauritania
Lee Marshall,Italy,Screen International,"4 Months, 3 Weeks & 2 Days ",Cristian Mungiu,2007.0,Cristian Mungiu,,/name/nm0612816/,1968.0,"Iasi, Romania", Romania
Lee Marshall,Italy,Screen International,No Country For Old Men ,Joel and Ethan Coen,2007.0,Joel, Ethan Coen,/name/nm0001054/,1954.0,"Minneapolis, Minnesota, USA", USA
Lee Marshall,Italy,Screen International,Silent Souls ,Aleksey Fedorchenko,2010.0,Aleksey Fedorchenko,,/name/nm1922735/,1966.0,"Sol-Iletsk, Sol-Iletskiy rayon, Orenburgskaya oblast, RSFSR, USSR [now Russia]", USSR [now Russia]
Lee Marshall,Italy,Screen International,A Separation ,Asghar Farhadi,2011.0,Asghar Farhadi,,/name/nm1410815/,1972.0,"Khomeyni Shahr, Isfahan, Iran", Iran
Lee Marshall,Italy,Screen International,Nostalgia for the Light ,Patricio Guzmán,2010.0,Patricio Guzmán,,/name/nm0350099/,1941.0,"Santiago, Chile", Chile
Adrian Martin,Australia,Lola Magazine,Holy Motors ,Leos Carax,2012.0,Leos Carax,,/name/nm0136021/,1960.0,"Suresnes, Seine [now Hauts-de-Seine], France", France
Adrian Martin,Australia,Lola Magazine,Lifeline ,Víctor Erice,2002.0,Víctor Erice,,/name/nm0258977/,1940.0,"Karrantza, Vizcaya, País Vasco, Spain", Spain
Adrian Martin,Australia,Lola Magazine,Certified Copy ,Abbas Kiarostami,2010.0,Abbas Kiarostami,,/name/nm0452102/,1940.0,"Tehran, Iran", Iran
Adrian Martin,Australia,Lola Magazine,Kung Fu Hustle ,Stephen Chow,2004.0,Stephen Chow,,/name/nm0159507/,1962.0,Hong Kong,Hong Kong
Adrian Martin,Australia,Lola Magazine,Instructions for a Light and Sound Machine ,Peter Tscherkassky,2005.0,Peter Tscherkassky,,/name/nm0874787/,1958.0,"Vienna, Austria", Austria
Adrian Martin,Australia,Lola Magazine,Un lac ,Philippe Grandrieux,2008.0,Philippe Grandrieux,,/name/nm0334930/,,,
Adrian Martin,Australia,Lola Magazine,Detention ,Joseph Kahn,2011.0,Joseph Kahn,,/name/nm0994538/,1972.0,1972,1972
Adrian Martin,Australia,Lola Magazine,A Vingança de Uma Mulher ,Rita Azevedo Gomes,2012.0,Rita Azevedo Gomes,,/name/nm0326946/,,,
Adrian Martin,Australia,Lola Magazine,Mia Madre ,Nanni Moretti,2015.0,Nanni Moretti,,/name/nm0604335/,1953.0,"Brunico, Trentino-Alto Adige, Italy", Italy
Adrian Martin,Australia,Lola Magazine,Femme Fatale ,Brian De Palma,2002.0,Brian De Palma,,/name/nm0000361/,1940.0,"Newark, New Jersey, USA", USA
Antonio Martínez,Chile,El Mercurio,The Wolf of Wall Street ,Martin Scorsese,2013.0,Martin Scorsese,,/name/nm0000217/,1942.0,"Queens, New York City, New York, USA", USA
Antonio Martínez,Chile,El Mercurio,No Country For Old Men ,Joel and Ethan Coen,2007.0,Joel, Ethan Coen,/name/nm0001054/,1954.0,"Minneapolis, Minnesota, USA", USA
Antonio Martínez,Chile,El Mercurio,Spirited Away ,Hayao Miyazaki,2001.0,Hayao Miyazaki,,/name/nm0594503/,1941.0,"Tokyo, Japan", Japan
Antonio Martínez,Chile,El Mercurio,Million Dollar Baby ,Clint Eastwood,2004.0,Clint Eastwood,,/name/nm0000142/,1930.0,"San Francisco, California, USA", USA
Antonio Martínez,Chile,El Mercurio,The Ghost Writer ,Roman Polanski,2010.0,Roman Polanski,,/name/nm0000591/,1933.0,"Paris, France", France
Antonio Martínez,Chile,El Mercurio,The Son's Room ,Nanni Moretti,2001.0,Nanni Moretti,,/name/nm0604335/,1953.0,"Brunico, Trentino-Alto Adige, Italy", Italy
Antonio Martínez,Chile,El Mercurio,A History of Violence ,David Cronenberg,2005.0,David Cronenberg,,/name/nm0000343/,1943.0,"Toronto, Ontario, Canada", Canada
Antonio Martínez,Chile,El Mercurio,Talk to Her ,Pedro Almodóvar,2002.0,Pedro Almodóvar,,/name/nm0000264/,1949.0,"Calzada de Calatrava, Ciudad Real, Castilla-La Mancha, Spain", Spain
Antonio Martínez,Chile,El Mercurio,Before the Devil Knows You're Dead ,Sidney Lumet,2007.0,Sidney Lumet,,/name/nm0001486/,1924.0,"Philadelphia, Pennsylvania, USA", USA
Antonio Martínez,Chile,El Mercurio,Match Point ,Woody Allen,2005.0,Woody Allen,,/name/nm0000095/,1935.0,"Brooklyn, New York City, New York, USA", USA
Todd McCarthy,US,The Hollywood Reporter,Carlos ,Olivier Assayas,2010.0,Olivier Assayas,,/name/nm0000801/,1955.0,"Paris, France", France
Todd McCarthy,US,The Hollywood Reporter,Zodiac ,David Fincher,2007.0,David Fincher,,/name/nm0000399/,1962.0,"Denver, Colorado, USA", USA
Todd McCarthy,US,The Hollywood Reporter,Leviathan ,Andrey Zvyagintsev,2014.0,Andrey Zvyagintsev,,/name/nm1168657/,1964.0,"Novosibirsk, Novosibirskaya oblast, RSFSR, USSR [now Russia]", USSR [now Russia]
Todd McCarthy,US,The Hollywood Reporter,Mulholland Drive ,David Lynch,2001.0,David Lynch,,/name/nm0000186/,1946.0,"Missoula, Montana, USA", USA
Todd McCarthy,US,The Hollywood Reporter,The Assassination of Jesse James by the Coward Robert Ford ,Andrew Dominik,2007.0,Andrew Dominik,,/name/nm0231596/,1967.0,"Wellington, New Zealand", New Zealand
Todd McCarthy,US,The Hollywood Reporter,The Incredibles ,Brad Bird,2004.0,Brad Bird,,/name/nm0083348/,1957.0,"Kalispell, Montana, USA", USA
Todd McCarthy,US,The Hollywood Reporter,Children of Men ,Alfonso Cuarón,2006.0,Alfonso Cuarón,,/name/nm0190859/,1961.0,"Mexico City, Distrito Federal, Mexico", Mexico
Todd McCarthy,US,The Hollywood Reporter,Fantastic Mr Fox ,Wes Anderson,2009.0,Wes Anderson,,/name/nm0027572/,1969.0,"Houston, Texas, USA", USA
Todd McCarthy,US,The Hollywood Reporter,Grizzly Man ,Werner Herzog,2005.0,Werner Herzog,,/name/nm0001348/,1942.0,"Munich, Bavaria, Germany", Germany
Todd McCarthy,US,The Hollywood Reporter,Brokeback Mountain ,Ang Lee,2005.0,Ang Lee,,/name/nm0000487/,1954.0,"Pingtung, Taiwan", Taiwan
Joe McElhaney,US,Hunter College,You Ain’t Seen Nothin’ Yet ,Alain Resnais,2012.0,Alain Resnais,,/name/nm0720297/,1922.0,"Vannes, Morbihan, France", France
Joe McElhaney,US,Hunter College,No Home Movie ,Chantal Akerman,2015.0,Chantal Akerman,,/name/nm0001901/,1950.0,"Brussels, Belgium", Belgium
Joe McElhaney,US,Hunter College,The Romance of Astrea and Celadon ,Éric Rohmer,2009.0,Éric Rohmer,,/name/nm0006445/,1920.0,"Tulle, Corrèze, France", France
Joe McElhaney,US,Hunter College,The Strange Case of Angelica ,Manoel de Oliveira,2010.0,Manoel de Oliveira,,/name/nm0210701/,1908.0,"Oporto, Portugal", Portugal
Joe McElhaney,US,Hunter College,Michelangelo Eye to Eye ,Michelangelo Antonioni,2004.0,Michelangelo Antonioni,,/name/nm0000774/,1912.0,"Ferrara, Emilia-Romagna, Italy", Italy
Joe McElhaney,US,Hunter College,Warming by the Devil's Fire ,Charles Burnett,2003.0,Charles Burnett,,/name/nm0122344/,1944.0,"Vicksburg, Mississippi, USA", USA
Joe McElhaney,US,Hunter College,The New World ,Terrence Malick,2005.0,Terrence Malick,,/name/nm0000517/,1943.0,"Ottawa, Illinois, USA", USA
Joe McElhaney,US,Hunter College,Café Lumière ,Hou Hsiao-hsien,2003.0,Hou Hsiao-hsien,,/title/tt4092526/,,,
Joe McElhaney,US,Hunter College,You Will Meet a Tall Dark Stranger ,Woody Allen,2010.0,Woody Allen,,/name/nm0000095/,1935.0,"Brooklyn, New York City, New York, USA", USA
Joe McElhaney,US,Hunter College,The Hateful Eight ,Quentin Tarantino,2015.0,Quentin Tarantino,,/name/nm0000233/,1963.0,"Knoxville, Tennessee, USA", USA
Drew McWeeny,US,HitFix,Eternal Sunshine of the Spotless Mind ,Michel Gondry,2004.0,Michel Gondry,,/name/nm0327273/,1963.0,"Versailles, Seine-et-Oise [now Yvelines], France", France
Drew McWeeny,US,HitFix,"Crouching Tiger, Hidden Dragon ",Ang Lee,2000.0,Ang Lee,,/name/nm0000487/,1954.0,"Pingtung, Taiwan", Taiwan
Drew McWeeny,US,HitFix,Holy Motors ,Leos Carax,2012.0,Leos Carax,,/name/nm0136021/,1960.0,"Suresnes, Seine [now Hauts-de-Seine], France", France
Drew McWeeny,US,HitFix,City of God ,Fernando Meirelles and Kátia Lund,2002.0,Fernando Meirelles, Kátia Lund,/name/nm0576987/,1955.0,"São Paulo, São Paulo, Brazil", Brazil
Drew McWeeny,US,HitFix,Enter the Void ,Gaspar Noé,2009.0,Gaspar Noé,,/name/nm0637615/,1963.0,"Buenos Aires, Argentina", Argentina
Drew McWeeny,US,HitFix,Hedwig and the Angry Inch ,John Cameron Mitchell,2001.0,John Cameron Mitchell,,/name/nm0593463/,1963.0,"El Paso, Texas, USA", USA
Drew McWeeny,US,HitFix,Melancholia ,Lars von Trier,2011.0,Lars von Trier,,/name/nm0001885/,1956.0,"Copenhagen, Denmark", Denmark
Drew McWeeny,US,HitFix,Mad Max: Fury Road ,George Miller,2015.0,George Miller,,/name/nm0004306/,1945.0,"Chinchilla, Queensland, Australia", Australia
Drew McWeeny,US,HitFix,The Lord of the Rings: The Fellowship of the Ring ,Peter Jackson,2001.0,Peter Jackson,,/name/nm0001392/,1961.0,"Pukerua Bay, North Island, New Zealand", New Zealand
Drew McWeeny,US,HitFix,Grizzly Man ,Werner Herzog,2005.0,Werner Herzog,,/name/nm0001348/,1942.0,"Munich, Bavaria, Germany", Germany
Kim Morgan,US,Sight & Sound/Criterion,Inherent Vice ,Paul Thomas Anderson,2014.0,Paul Thomas Anderson,,/name/nm0000759/,1970.0,"Studio City, California, USA", USA
Kim Morgan,US,Sight & Sound/Criterion,Mulholland Drive ,David Lynch,2001.0,David Lynch,,/name/nm0000186/,1946.0,"Missoula, Montana, USA", USA
Kim Morgan,US,Sight & Sound/Criterion,Melancholia ,Lars von Trier,2011.0,Lars von Trier,,/name/nm0001885/,1956.0,"Copenhagen, Denmark", Denmark
Kim Morgan,US,Sight & Sound/Criterion,There Will Be Blood ,Paul Thomas Anderson,2007.0,Paul Thomas Anderson,,/name/nm0000759/,1970.0,"Studio City, California, USA", USA
Kim Morgan,US,Sight & Sound/Criterion,Under the Skin ,Jonathan Glazer,2013.0,Jonathan Glazer,,/name/nm0322242/,1965.0,"London, England, UK", UK
Kim Morgan,US,Sight & Sound/Criterion,Fat Girl ,Catherine Breillat,2001.0,Catherine Breillat,,/name/nm0106924/,1948.0,"Bressuire, Deux-Sèvres, France", France
Kim Morgan,US,Sight & Sound/Criterion,A Serious Man ,Joel and Ethan Coen,2009.0,Joel, Ethan Coen,/name/nm0001054/,1954.0,"Minneapolis, Minnesota, USA", USA
Kim Morgan,US,Sight & Sound/Criterion,Battle Royale ,Kinji Fukasaku,2000.0,Kinji Fukasaku,,/name/nm0297935/,1930.0,"Mito, Japan", Japan
Kim Morgan,US,Sight & Sound/Criterion,The Turin Horse ,Béla Tarr and Ágnes Hranitzky,2011.0,Béla Tarr, Ágnes Hranitzky,/name/nm0850601/,1955.0,"Pécs, Hungary", Hungary
Kim Morgan,US,Sight & Sound/Criterion,Bad Lieutenant: Port of Call New Orleans ,Werner Herzog,2009.0,Werner Herzog,,/name/nm0001348/,1942.0,"Munich, Bavaria, Germany", Germany
Kate Muir,UK,The Times,Mulholland Drive ,David Lynch,2001.0,David Lynch,,/name/nm0000186/,1946.0,"Missoula, Montana, USA", USA
Kate Muir,UK,The Times,The Tree of Life ,Terrence Malick,2011.0,Terrence Malick,,/name/nm0000517/,1943.0,"Ottawa, Illinois, USA", USA
Kate Muir,UK,The Times,Night Will Fall ,André Singer,2014.0,André Singer,,/name/nm0801885/,,,
Kate Muir,UK,The Times,12 Years a Slave ,Steve McQueen,2013.0,Steve McQueen,,/name/nm0000537/,1930.0,"Beech Grove, Indiana, USA", USA
Kate Muir,UK,The Times,We Need to Talk About Kevin ,Lynne Ramsay,2011.0,Lynne Ramsay,,/name/nm0708903/,1969.0,"Glasgow, Strathclyde, Scotland, UK", UK
Kate Muir,UK,The Times,Boyhood ,Richard Linklater,2014.0,Richard Linklater,,/name/nm0000500/,1960.0,"Houston, Texas, USA", USA
Kate Muir,UK,The Times,Amour ,Michael Haneke,2012.0,Michael Haneke,,/name/nm0359734/,1942.0,"Munich, Bavaria, Germany", Germany
Kate Muir,UK,The Times,The Lives of Others ,Florian Henckel von Donnersmarck,2006.0,Florian Henckel von Donnersmarck,,/name/nm0003697/,1973.0,"Cologne, North Rhine-Westphalia, Germany", Germany
Kate Muir,UK,The Times,Nostalgia for the Light ,Patricio Guzmán,2010.0,Patricio Guzmán,,/name/nm0350099/,1941.0,"Santiago, Chile", Chile
Kate Muir,UK,The Times,Red Road ,Andrea Arnold,2006.0,Andrea Arnold,,/name/nm0036349/,1961.0,"Dartford, Kent, England, UK", UK
Chris Nashawaty,US,Entertainment Weekly,Before Midnight ,Richard Linklater,2013.0,Richard Linklater,,/name/nm0000500/,1960.0,"Houston, Texas, USA", USA
Chris Nashawaty,US,Entertainment Weekly,Eternal Sunshine of the Spotless Mind ,Michel Gondry,2004.0,Michel Gondry,,/name/nm0327273/,1963.0,"Versailles, Seine-et-Oise [now Yvelines], France", France
Chris Nashawaty,US,Entertainment Weekly,Munich ,Steven Spielberg,2005.0,Steven Spielberg,,/name/nm0000229/,1946.0,"Cincinnati, Ohio, USA", USA
Chris Nashawaty,US,Entertainment Weekly,The Social Network ,David Fincher,2010.0,David Fincher,,/name/nm0000399/,1962.0,"Denver, Colorado, USA", USA
Chris Nashawaty,US,Entertainment Weekly,The Grand Budapest Hotel ,Wes Anderson,2014.0,Wes Anderson,,/name/nm0027572/,1969.0,"Houston, Texas, USA", USA
Chris Nashawaty,US,Entertainment Weekly,Sexy Beast ,Jonathan Glazer,2000.0,Jonathan Glazer,,/name/nm0322242/,1965.0,"London, England, UK", UK
Chris Nashawaty,US,Entertainment Weekly,The Lobster ,Yorgos Lanthimos,2015.0,Yorgos Lanthimos,,/name/nm0487166/,,,
Chris Nashawaty,US,Entertainment Weekly,Inglourious Basterds ,Quentin Tarantino,2009.0,Quentin Tarantino,,/name/nm0000233/,1963.0,"Knoxville, Tennessee, USA", USA
Chris Nashawaty,US,Entertainment Weekly,Best in Show ,Christopher Guest,2000.0,Christopher Guest,,/name/nm0001302/,1948.0,"New York City, New York, USA", USA
Chris Nashawaty,US,Entertainment Weekly,Gladiator ,Ridley Scott,2000.0,Ridley Scott,,/name/nm0000631/,1937.0,"South Shields, County Durham, England, UK", UK
Farran Smith Nehme,US,The New York Post/Film Comment,Yi Yi: A One and a Two ,Edward Yang,2000.0,Edward Yang,,/name/nm0945981/,1947.0,"Shanghai, China", China
Farran Smith Nehme,US,The New York Post/Film Comment,A Separation ,Asghar Farhadi,2011.0,Asghar Farhadi,,/name/nm1410815/,1972.0,"Khomeyni Shahr, Isfahan, Iran", Iran
Farran Smith Nehme,US,The New York Post/Film Comment,25th Hour ,Spike Lee,2002.0,Spike Lee,,/name/nm0000490/,1957.0,"Atlanta, Georgia, USA", USA
Farran Smith Nehme,US,The New York Post/Film Comment,"4 Months, 3 Weeks & 2 Days ",Cristian Mungiu,2007.0,Cristian Mungiu,,/name/nm0612816/,1968.0,"Iasi, Romania", Romania
Farran Smith Nehme,US,The New York Post/Film Comment,WALL-E ,Andrew Stanton,2008.0,Andrew Stanton,,/name/nm0004056/,1965.0,"Boston, Massachusetts, USA", USA
Farran Smith Nehme,US,The New York Post/Film Comment,Phoenix ,Christian Petzold,2014.0,Christian Petzold,,/name/nm0678857/,1960.0,"Hilden, North Rhine-Westphalia, Germany", Germany
Farran Smith Nehme,US,The New York Post/Film Comment,Selma ,Ava DuVernay,2014.0,Ava DuVernay,,/name/nm1148550/,1972.0,"Long Beach, California, USA", USA
Farran Smith Nehme,US,The New York Post/Film Comment,Timbuktu ,Abderrahmane Sissako,2014.0,Abderrahmane Sissako,,/name/nm0803066/,1961.0,"Kiffa, Mauritania", Mauritania
Farran Smith Nehme,US,The New York Post/Film Comment,About Elly ,Asghar Farhadi,2009.0,Asghar Farhadi,,/name/nm1410815/,1972.0,"Khomeyni Shahr, Isfahan, Iran", Iran
Farran Smith Nehme,US,The New York Post/Film Comment,I’m Going Home ,Manoel de Oliveira,2001.0,Manoel de Oliveira,,/name/nm0210701/,1908.0,"Oporto, Portugal", Portugal
Joe Neumaier,US,WOR-710AM New York,Inside Llewyn Davis ,Joel and Ethan Coen,2013.0,Joel, Ethan Coen,/name/nm0001054/,1954.0,"Minneapolis, Minnesota, USA", USA
Joe Neumaier,US,WOR-710AM New York,There Will Be Blood ,Paul Thomas Anderson,2007.0,Paul Thomas Anderson,,/name/nm0000759/,1970.0,"Studio City, California, USA", USA
Joe Neumaier,US,WOR-710AM New York,Inside Out ,Pete Docter,2015.0,Pete Docter,,/name/nm0230032/,1968.0,"Bloomington, Minnesota, USA", USA
Joe Neumaier,US,WOR-710AM New York,Carol ,Todd Haynes,2015.0,Todd Haynes,,/name/nm0001331/,1961.0,"Los Angeles, California, USA", USA
Joe Neumaier,US,WOR-710AM New York,Brooklyn ,John Crowley,2015.0,John Crowley,,/name/nm1259871/,1969.0,"Cork, Ireland", Ireland
Joe Neumaier,US,WOR-710AM New York,"Crouching Tiger, Hidden Dragon ",Ang Lee,2000.0,Ang Lee,,/name/nm0000487/,1954.0,"Pingtung, Taiwan", Taiwan
Joe Neumaier,US,WOR-710AM New York,Boyhood ,Richard Linklater,2014.0,Richard Linklater,,/name/nm0000500/,1960.0,"Houston, Texas, USA", USA
Joe Neumaier,US,WOR-710AM New York,Fruitvale Station ,Ryan Coogler,2013.0,Ryan Coogler,,/name/nm3363032/,1986.0,"Oakland, California, USA", USA
Joe Neumaier,US,WOR-710AM New York,Blue Valentine ,Derek Cianfrance,2010.0,Derek Cianfrance,,/name/nm0161834/,1974.0,"Lakewood, Colorado, USA", USA
Joe Neumaier,US,WOR-710AM New York,Her ,Spike Jonze,2013.0,Spike Jonze,,/name/nm0005069/,1969.0,"Rockville, Maryland, USA", USA
Chris Newbould,UAE,The National,Good Bye Lenin! ,Wolfgang Becker,2003.0,Wolfgang Becker,,/name/nm0065615/,1954.0,"Hemer, North Rhine-Westphalia, Germany", Germany
Chris Newbould,UAE,The National,Lost in Translation ,Sofia Coppola,2003.0,Sofia Coppola,,/name/nm0001068/,1971.0,"New York City, New York, USA", USA
Chris Newbould,UAE,The National,Spotlight ,Tom McCarthy,2015.0,Tom McCarthy,,/name/nm0565336/,1966.0,"New Providence, New Jersey, USA", USA
Chris Newbould,UAE,The National,Pan's Labyrinth ,Guillermo Del Toro,2006.0,Guillermo Del Toro,,/name/nm0868219/,1964.0,"Guadalajara, Jalisco, Mexico", Mexico
Chris Newbould,UAE,The National,Mad Max: Fury Road ,George Miller,2015.0,George Miller,,/name/nm0004306/,1945.0,"Chinchilla, Queensland, Australia", Australia
Chris Newbould,UAE,The National,The Baader Meinhof Complex ,Uli Edel,2008.0,Uli Edel,,/name/nm0248942/,1947.0,"Neuenburg am Rhein, Germany", Germany
Chris Newbould,UAE,The National,Boyhood ,Richard Linklater,2014.0,Richard Linklater,,/name/nm0000500/,1960.0,"Houston, Texas, USA", USA
Chris Newbould,UAE,The National,No Man's Land ,Danis Tanovic,2001.0,Danis Tanovic,,/name/nm0849786/,1969.0,"Zenica, Bosnia and Herzegovina, Yugoslavia", Yugoslavia
Chris Newbould,UAE,The National,Che ,Steven Soderbergh,2008.0,Steven Soderbergh,,/name/nm0001752/,1963.0,"Atlanta, Georgia, USA", USA
Chris Newbould,UAE,The National,Ghost World ,Terry Zwigoff,2001.0,Terry Zwigoff,,/name/nm0959062/,1949.0,"Appleton, Wisconsin, USA", USA
Amy Nicholson,US,MTV News,"Synecdoche, New York ",Charlie Kaufman,2008.0,Charlie Kaufman,,/name/nm0442109/,1958.0,"New York City, New York, USA", USA
Amy Nicholson,US,MTV News,Eternal Sunshine of the Spotless Mind ,Michel Gondry,2004.0,Michel Gondry,,/name/nm0327273/,1963.0,"Versailles, Seine-et-Oise [now Yvelines], France", France
Amy Nicholson,US,MTV News,Django Unchained ,Quentin Tarantino,2012.0,Quentin Tarantino,,/name/nm0000233/,1963.0,"Knoxville, Tennessee, USA", USA
Amy Nicholson,US,MTV News,The Grand Budapest Hotel ,Wes Anderson,2014.0,Wes Anderson,,/name/nm0027572/,1969.0,"Houston, Texas, USA", USA
Amy Nicholson,US,MTV News,Alpha Dog ,Nick Cassavetes,2006.0,Nick Cassavetes,,/name/nm0001024/,1959.0,"New York City, New York, USA", USA
Amy Nicholson,US,MTV News,Her ,Spike Jonze,2013.0,Spike Jonze,,/name/nm0005069/,1969.0,"Rockville, Maryland, USA", USA
Amy Nicholson,US,MTV News,Young Adult ,Jason Reitman,2011.0,Jason Reitman,,/name/nm0718646/,1977.0,"Montreal, Quebec, Canada", Canada
Amy Nicholson,US,MTV News,The Dark Knight ,Christopher Nolan,2008.0,Christopher Nolan,,/name/nm0634240/,1970.0,"London, England, UK", UK
Amy Nicholson,US,MTV News,Tropic Thunder ,Ben Stiller,2008.0,Ben Stiller,,/name/nm0001774/,1965.0,"New York City, New York, USA", USA
Amy Nicholson,US,MTV News,Children of Men ,Alfonso Cuarón,2006.0,Alfonso Cuarón,,/name/nm0190859/,1961.0,"Mexico City, Distrito Federal, Mexico", Mexico
Ong Soh Chin,Singapore,Freelance,Memento ,Christopher Nolan,2000.0,Christopher Nolan,,/name/nm0634240/,1970.0,"London, England, UK", UK
Ong Soh Chin,Singapore,Freelance,Oldboy ,Park Chan-wook,2003.0,Park Chan-wook,,/name/nm0661791/,1963.0,"Seoul, South Korea", South Korea
Ong Soh Chin,Singapore,Freelance,The Circle ,Jafar Panahi,2000.0,Jafar Panahi,,/name/nm0070159/,1960.0,"Mianeh, Azarbaijan Province, Iran", Iran
